,work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,ai_impact,tasks,ai_models,ai_workload_ratio,domain
6034,2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6035,2024,SE,FT,Data Scientist,143000,USD,143000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6036,2024,SE,FT,Data Scientist,220000,USD,220000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6037,2024,SE,FT,Data Scientist,96600,USD,96600,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6038,2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6039,2024,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6040,2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6041,2024,SE,FT,Data Scientist,143000,USD,143000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6042,2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6043,2024,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6044,2024,SE,FT,Data Scientist,265200,USD,265200,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6045,2024,SE,FT,Data Scientist,176800,USD,176800,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6046,2024,SE,FT,Data Scientist,172500,USD,172500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6047,2024,SE,FT,Data Scientist,127500,USD,127500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6048,2024,SE,FT,Data Scientist,323400,USD,323400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6049,2024,SE,FT,Data Scientist,192900,USD,192900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6050,2024,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6051,2024,SE,FT,Data Scientist,145000,USD,145000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6052,2024,SE,FT,Data Scientist,199500,USD,199500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6053,2024,SE,FT,Data Scientist,86700,USD,86700,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6054,2024,SE,FT,Data Scientist,250000,USD,250000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6055,2024,SE,FT,Data Scientist,172500,USD,172500,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6056,2024,SE,FT,Data Scientist,164300,USD,164300,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6057,2024,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6058,2024,MI,FT,Data Scientist,212800,USD,212800,US,0,US,L,70%,180,1091,0.1649862511457378,Data & IT
6059,2024,MI,FT,Data Scientist,125500,USD,125500,US,0,US,L,70%,180,1091,0.1649862511457378,Data & IT
6060,2024,MI,FT,Data Scientist,124300,USD,124300,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6061,2024,MI,FT,Data Scientist,79600,USD,79600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6062,2024,MI,FT,Data Scientist,196900,USD,196900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6063,2024,MI,FT,Data Scientist,175420,USD,175420,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6064,2024,SE,FT,Data Scientist,196900,USD,196900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6065,2024,SE,FT,Data Scientist,166698,USD,166698,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6066,2024,EN,FT,Data Scientist,208800,USD,208800,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6067,2024,EN,FT,Data Scientist,98300,USD,98300,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6068,2024,MI,FT,Data Scientist,175275,USD,175275,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6069,2024,MI,FT,Data Scientist,93374,USD,93374,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6070,2024,MI,FT,Data Scientist,179000,USD,179000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6071,2024,MI,FT,Data Scientist,112000,USD,112000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6072,2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6073,2024,SE,FT,Data Scientist,137500,USD,137500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6074,2024,MI,FT,Data Scientist,176000,USD,176000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6075,2024,MI,FT,Data Scientist,72700,USD,72700,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6076,2024,MI,FT,Data Scientist,172000,USD,172000,DE,0,DE,M,70%,180,1091,0.1649862511457378,Data & IT
6077,2024,MI,FT,Data Scientist,75600,USD,75600,DE,0,DE,M,70%,180,1091,0.1649862511457378,Data & IT
6078,2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6079,2024,SE,FT,Data Scientist,117000,USD,117000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6080,2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6081,2024,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6082,2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6083,2024,SE,FT,Data Scientist,143000,USD,143000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6084,2024,MI,FT,Data Scientist,137000,USD,137000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6085,2024,MI,FT,Data Scientist,60400,USD,60400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6086,2024,MI,FT,Data Scientist,220000,USD,220000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6087,2024,MI,FT,Data Scientist,96600,USD,96600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6088,2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6089,2024,MI,FT,Data Scientist,75600,USD,75600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6090,2024,SE,FT,Data Scientist,222300,USD,222300,FR,0,FR,M,70%,180,1091,0.1649862511457378,Data & IT
6091,2024,SE,FT,Data Scientist,119700,USD,119700,FR,0,FR,M,70%,180,1091,0.1649862511457378,Data & IT
6092,2024,SE,FT,Data Scientist,193300,USD,193300,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6093,2024,SE,FT,Data Scientist,122800,USD,122800,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6094,2024,SE,FT,Data Scientist,121400,USD,121400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6095,2024,SE,FT,Data Scientist,121400,USD,121400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6096,2024,SE,FT,Data Scientist,164600,USD,164600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6097,2024,SE,FT,Data Scientist,99200,USD,99200,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6098,2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6099,2024,SE,FT,Data Scientist,110000,USD,110000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6100,2024,SE,FT,Data Scientist,269750,USD,269750,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6101,2024,SE,FT,Data Scientist,145250,USD,145250,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6102,2024,SE,FT,Data Scientist,170800,USD,170800,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6103,2024,SE,FT,Data Scientist,92300,USD,92300,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6104,2024,SE,FT,Data Scientist,202600,USD,202600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6105,2024,SE,FT,Data Scientist,93800,USD,93800,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6106,2024,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6107,2024,SE,FT,Data Scientist,295490,USD,295490,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6108,2024,SE,FT,Data Scientist,181500,USD,181500,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6109,2024,SE,FT,Data Scientist,119213,USD,119213,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6110,2024,SE,FT,Data Scientist,182000,USD,182000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6111,2024,SE,FT,Data Scientist,126200,USD,126200,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6112,2024,SE,FT,Data Scientist,232300,USD,232300,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6113,2024,SE,FT,Data Scientist,136700,USD,136700,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6114,2024,MI,FT,Data Scientist,106700,USD,106700,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6115,2024,MI,FT,Data Scientist,106700,USD,106700,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6116,2024,SE,FT,Data Scientist,152375,USD,152375,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6117,2024,SE,FT,Data Scientist,94000,USD,94000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6118,2024,MI,FT,Data Scientist,196900,USD,196900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6119,2024,MI,FT,Data Scientist,166698,USD,166698,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6120,2024,MI,FT,Data Scientist,174000,USD,174000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6121,2024,MI,FT,Data Scientist,116000,USD,116000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6122,2024,MI,FT,Data Scientist,109000,USD,109000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6123,2024,MI,FT,Data Scientist,93000,USD,93000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6124,2024,SE,FT,Data Scientist,235400,USD,235400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6125,2024,SE,FT,Data Scientist,209720,USD,209720,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6126,2024,SE,FT,Data Scientist,235400,USD,235400,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6127,2024,SE,FT,Data Scientist,178262,USD,178262,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6128,2024,SE,FT,Data Scientist,282200,USD,282200,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6129,2024,SE,FT,Data Scientist,133600,USD,133600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6130,2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6131,2024,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6132,2024,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6133,2024,MI,FT,Data Scientist,108000,USD,108000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6134,2024,SE,FT,Data Scientist,105784,USD,105784,CA,0,CA,M,70%,180,1091,0.1649862511457378,Data & IT
6135,2024,SE,FT,Data Scientist,80290,USD,80290,CA,0,CA,M,70%,180,1091,0.1649862511457378,Data & IT
6136,2024,SE,FT,Data Scientist,185100,USD,185100,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6137,2024,SE,FT,Data Scientist,111100,USD,111100,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6138,2024,SE,FT,Data Scientist,163200,USD,163200,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6139,2024,SE,FT,Data Scientist,99000,USD,99000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6140,2024,MI,FT,Data Scientist,172000,USD,172000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6141,2024,MI,FT,Data Scientist,75600,USD,75600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6142,2024,MI,FT,Data Scientist,220000,USD,220000,DE,0,DE,M,70%,180,1091,0.1649862511457378,Data & IT
6143,2024,MI,FT,Data Scientist,96600,USD,96600,DE,0,DE,M,70%,180,1091,0.1649862511457378,Data & IT
6144,2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6145,2024,MI,FT,Data Scientist,127000,USD,127000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6146,2024,SE,FT,Data Scientist,305000,USD,305000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6147,2024,SE,FT,Data Scientist,214000,USD,214000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6148,2024,SE,FT,Data Scientist,231400,USD,231400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6149,2024,SE,FT,Data Scientist,186846,USD,186846,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6150,2024,SE,FT,Data Scientist,167500,USD,167500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6151,2024,SE,FT,Data Scientist,138500,USD,138500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6152,2024,MI,FT,Data Scientist,126500,USD,126500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6153,2024,MI,FT,Data Scientist,93500,USD,93500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6154,2024,SE,FT,Data Scientist,207000,USD,207000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6155,2024,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6156,2024,SE,FT,Data Scientist,160000,USD,160000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6157,2024,SE,FT,Data Scientist,135000,USD,135000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6158,2024,MI,FT,Data Scientist,149000,USD,149000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6159,2024,MI,FT,Data Scientist,103300,USD,103300,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6160,2024,SE,FT,Data Scientist,257600,USD,257600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6161,2024,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6162,2024,SE,FT,Data Scientist,238000,USD,238000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6163,2024,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6164,2024,SE,FT,Data Scientist,314400,USD,314400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6165,2024,SE,FT,Data Scientist,161600,USD,161600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6166,2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6167,2024,SE,FT,Data Scientist,143000,USD,143000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6168,2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6169,2024,SE,FT,Data Scientist,117000,USD,117000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6170,2024,SE,FT,Data Scientist,216000,USD,216000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6171,2024,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6172,2024,SE,FT,Data Scientist,180000,USD,180000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6173,2024,SE,FT,Data Scientist,90000,USD,90000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6174,2024,MI,FT,Data Scientist,154660,USD,154660,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6175,2024,MI,FT,Data Scientist,125270,USD,125270,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6176,2024,SE,FT,Data Scientist,196900,USD,196900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6177,2024,SE,FT,Data Scientist,178418,USD,178418,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6178,2024,SE,FT,Data Scientist,188500,USD,188500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6179,2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6180,2024,SE,FT,Data Scientist,188500,USD,188500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6181,2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6182,2024,SE,FT,Data Scientist,272290,USD,272290,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6183,2024,SE,FT,Data Scientist,169400,USD,169400,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6184,2024,SE,FT,Data Scientist,257600,USD,257600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6185,2024,SE,FT,Data Scientist,146000,USD,146000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6186,2024,SE,FT,Data Scientist,123300,USD,123300,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6187,2024,SE,FT,Data Scientist,104800,USD,104800,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6188,2024,SE,FT,Data Scientist,242000,USD,242000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6189,2024,SE,FT,Data Scientist,173000,USD,173000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6190,2024,MI,FT,Data Scientist,196900,USD,196900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6191,2024,MI,FT,Data Scientist,175420,USD,175420,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6192,2024,MI,FT,Data Scientist,116259,USD,116259,AU,0,AU,M,70%,180,1091,0.1649862511457378,Data & IT
6193,2024,MI,FT,Data Scientist,88995,USD,88995,AU,0,AU,M,70%,180,1091,0.1649862511457378,Data & IT
6194,2024,SE,FT,Data Scientist,238600,USD,238600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6195,2024,SE,FT,Data Scientist,112000,USD,112000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6196,2024,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6197,2024,SE,FT,Data Scientist,177600,USD,177600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6198,2024,MI,FT,Data Scientist,202000,USD,202000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6199,2024,MI,FT,Data Scientist,115400,USD,115400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6200,2024,SE,FT,Data Scientist,145000,USD,145000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6201,2024,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6202,2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6203,2024,SE,FT,Data Scientist,104000,USD,104000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6204,2024,SE,FT,Data Scientist,368400,USD,368400,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6205,2024,SE,FT,Data Scientist,331066,USD,331066,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6206,2024,SE,FT,Data Scientist,227000,USD,227000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6207,2024,SE,FT,Data Scientist,198000,USD,198000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6208,2024,MI,FT,Data Scientist,158200,USD,158200,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6209,2024,MI,FT,Data Scientist,65600,USD,65600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6210,2024,SE,FT,Data Scientist,234000,USD,234000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6211,2024,SE,FT,Data Scientist,117000,USD,117000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6212,2024,SE,FT,Data Scientist,213500,USD,213500,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6213,2024,SE,FT,Data Scientist,174000,USD,174000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6214,2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6215,2024,SE,FT,Data Scientist,167000,USD,167000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6216,2024,SE,FT,Data Scientist,180000,USD,180000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6217,2024,SE,FT,Data Scientist,150000,USD,150000,US,100,US,M,70%,180,1091,0.1649862511457378,Data & IT
6218,2024,MI,FT,Data Scientist,385000,USD,385000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6219,2024,MI,FT,Data Scientist,245000,USD,245000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6220,2024,MI,FT,Data Scientist,63600,EUR,70666,NL,0,NL,M,70%,180,1091,0.1649862511457378,Data & IT
6221,2024,MI,FT,Data Scientist,45600,EUR,50666,NL,0,NL,M,70%,180,1091,0.1649862511457378,Data & IT
6222,2024,SE,FT,Data Scientist,105000,USD,105000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6223,2024,SE,FT,Data Scientist,70000,USD,70000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6224,2024,SE,FT,Data Scientist,212800,USD,212800,US,0,US,L,70%,180,1091,0.1649862511457378,Data & IT
6225,2024,SE,FT,Data Scientist,125500,USD,125500,US,0,US,L,70%,180,1091,0.1649862511457378,Data & IT
6226,2024,MI,FT,Data Scientist,178400,USD,178400,US,0,US,L,70%,180,1091,0.1649862511457378,Data & IT
6227,2024,MI,FT,Data Scientist,163238,USD,163238,US,0,US,L,70%,180,1091,0.1649862511457378,Data & IT
6228,2024,SE,FT,Data Scientist,270000,USD,270000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6229,2024,SE,FT,Data Scientist,190000,USD,190000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6230,2024,EN,FT,Data Scientist,110000,USD,110000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6231,2024,EN,FT,Data Scientist,110000,USD,110000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6232,2024,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6233,2024,SE,FT,Data Scientist,106605,USD,106605,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6234,2024,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6235,2024,SE,FT,Data Scientist,97335,USD,97335,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6236,2024,MI,FT,Data Scientist,187000,USD,187000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6237,2024,MI,FT,Data Scientist,127000,USD,127000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6238,2024,SE,FT,Data Scientist,122900,USD,122900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6239,2024,SE,FT,Data Scientist,122900,USD,122900,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6240,2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6241,2024,SE,FT,Data Scientist,96600,USD,96600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6242,2024,SE,FT,Data Scientist,172000,USD,172000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6243,2024,SE,FT,Data Scientist,75600,USD,75600,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
6244,2024,MI,FT,Data Scientist,220000,USD,220000,US,0,US,M,70%,180,1091,0.1649862511457378,Data & IT
